"Data Source","World Development Indicators",

"Last Updated Date","2026-01-28",

"Country Name","Country Code","Indicator Name","Indicator Code","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019","2020","2021","2022","2023","2024",
"Armenia","ARM","Rural population growth (annual %)","SP.RUR.TOTL.ZG","","0.603080078546384","0.940857661612541","0.916334789145105","0.984664357767556","1.81302314773326","1.89062936054345","1.34903216363142","1.01846672208368","-0.150319907809548","-0.63273568860321","0.0572573158339749","-0.292668441504897","0.132083899524887","0.102219995375469","-0.0913384161654795","0.698271822864204","1.74671559816253","2.07723280881035","1.11140344754501","0.0839584255235768","0.0205505062712466","0.0363336152710069","0.0978068625461983","0.30620341473056","0.480367680523631","0.543622903724725","0.654002933774536","0.600513172499559","2.60296322628432","3.38285161892876","2.24130343416382","-0.465879762831481","-2.52562839446306","-1.65872309440463","-0.716640732931414","0.120755858137203","-0.0367597993944655","-0.296729711336853","-0.532916097460776","2.28197959978514","0.0994457069034044","-0.138081748784835","-0.334612820005426","-0.359205964609608","-0.406103096103524","-0.453208391703635","-0.490907484418479","-0.538339653267645","-0.595677502134228","-0.63349325868975","-0.529451259614554","-0.142650469463309","-0.157986489441689","-0.42864432520977","-0.527083114284061","-0.691992860728127","-0.77040691480588","-0.740927640297644","-0.659416684571912","-0.519317912624334","-0.500101402574339","-0.361295451782108","-0.552810244518958","1.9697861072136",
"American Samoa","ASM","Rural population growth (annual %)","SP.RUR.TOTL.ZG","","1.76814141427505","1.16678361641373","0.401328006440179","-0.200462673144262","-0.68925732698939","-1.12536354898823","-1.32116948800709","-1.14534110153658","-0.719514806270722","-0.439096493434309","-0.555693184470827","-0.583523332336782","-0.553789074933958","-0.498546940377854","-0.225159583094591","-0.0918772250891386","-0.234250922812801","-0.43649863647639","-0.743058388070515","-0.263079881864582","0.567725966681075","0.640109993281658","0.368725801152417","0.0836120450048562","-0.175666112344743","-0.453134953419881","-0.74287020677134","-1.00486241094825","-1.28344928997776","-1.9875451794373","-3.46397819699378","-5.04119124392788","-6.27812881342664","-7.29257246425783","-7.97394894229877","-8.18457574071707","-7.64737975772824","-6.16045337027836","-3.49797188960268","-0.185099543825138","0.830263071974006","1.05095781118598","1.35442251077573","1.60145771337873","1.76427992427498","1.84726381172043","1.86947604943022","1.82149371606336","1.70828449203902","1.56055184300588","1.49746657399017","1.46252525980863","1.40344227490143","1.35902431417214","1.31613521375833","1.26250374587669","1.22270151065523","1.19604344094111","1.14665243576905","1.60898889074494","1.26423934151765","0.512617173105824","0.577807079712861","0.664304644177958",
"Antigua and Barbuda","ATG","Rural population growth (annual %)","SP.RUR.TOTL.ZG","","2.0588312812177","2.22564537372117","2.52807428051681","2.83392036072554","2.99213122099479","2.88991136466611","2.7269504915537","2.5047521292776","2.18601008542519","1.25305790105649","0.284621319427593","-0.235571369245904","-0.510360466306854","-0.555452378954373","-0.480264003190813","-0.275475725752932","-0.0142694064169044","0.0903385379049318","0.175688554212546","0.175380430790192","0.0355126251113065","-0.0118361404851356","0.0402371631128456","-0.263017745370423","-0.618799128074157","-0.641872249018436","-0.646018879256511","-0.616147883677098","-0.551436103569825","-0.45858703383142","0.492835285059073","1.70484165017831","2.10569158121836","2.32714758039894","2.54144150076955","2.70570776775841","2.74915867987738","2.63424039461988","2.46578040913432","2.41234959169265","2.23424013316901","2.02697403027816","2.00890644967824","2.06362778142906","2.16388425682877","2.27766730155729","2.35063075878187","2.37769811787535","2.29823779941408","1.98238562531748","1.6139140761896","1.39015830489376","1.19655759552401","1.00360565475423","0.843128595280545","0.725103844151156","0.652246800732301","0.599783295737883","0.572950504925656","0.617375370409515","0.632252644425547","0.61543940408874","0.591818719338182","0.565772371985885",
"Australia","AUS","Rural population growth (annual %)","SP.RUR.TOTL.ZG","","0.0909447669702629","0.852202802408313","0.58990197273815","0.706762553164605","0.577698545917547","0.564363264541666","-1.34326277028326","-1.7349748178359","-1.65869396947929","-1.2983980165099","1.42329058605231","0.872931903409378","0.692173085734338","1.87240107995681","0.800064221944124","0.84831080013051","1.26550312252037","1.5205612636816","1.56910928084933","1.7509541005643","2.05185124058117","2.27216926413642","2.01245729634596","1.81854147158227","1.79559179556091","1.62906576536776","1.48783095111789","1.55672841983018","1.5981112660738","1.40071231653352","1.24169275143468","1.18288584296866","1.05833295351399","1.20882406473454","1.40781940787859","1.52785851240291","1.38804897256401","1.26700670545355","1.30105213360364","1.26112598974735","1.00864758377009","0.216905442980506","0.293725424086","0.318920874489163","0.522105261990171","0.440197965686245","0.783870078073035","1.08837535928693","1.32514567482535","0.889981113820446","0.609763092704042","0.877375305356068","0.765456653616089","0.382499250548032","0.259394292224079","0.498823082719817","0.784612505832397","0.72645755929642","0.887036620312635","1.47427108565012","0.423354702383707","0.510823807305305","1.22420601665896","1.06693789454862",
"Austria","AUT","Rural population growth (annual %)","SP.RUR.TOTL.ZG","","0.322947746791713","0.361887551081202","0.35452845251342","0.345957882712254","0.298768528144289","0.322421183174519","0.342799773910158","0.0914178456205835","-0.103286725224737","-0.117741410804637","-0.0364606670744591","0.0853956942722107","0.039169534409653","-0.37313429570439","-0.846715960135789","-0.805894306050049","-0.648855972994734","-0.836698123076633","-1.00560110173168","-0.925881769037479","-0.791862511034463","-1.38956647460128","-2.19016755032123","-2.47483776286639","-2.74149088087055","-2.91333971639039","-2.9550519982432","-2.75259060786754","-2.13462938954234","-1.3128754968115","-0.376608975872872","0.109660351555218","-0.122811648133548","-0.497410344417765","-0.656372856862716","-0.594100753325308","-0.527780840886291","-0.435753485521909","-0.247857517250384","-0.0915322936728332","0.166520307170427","0.347309136497643","0.373474419146979","0.53119032017026","0.608803250544256","0.431480953847861","0.262281840013089","0.24493329337164","0.17989482209442","0.136617359938761","0.204213979956124","0.272627000468955","0.315962305517554","0.422177963845827","0.683669139300203","0.574047938219507","0.125061878332779","-0.136622670380486","-0.225169824542702","-0.292461256073163","-0.306405691754464","0.234797562028073","0.249835075702841","-0.27570220904978",
"Azerbaijan","AZE","Rural population growth (annual %)","SP.RUR.TOTL.ZG","","2.06393983397873","2.95161658685083","1.95763896521313","3.32017548337416","2.77078266488266","3.01292557913804","1.97897092971101","2.11159224209352","2.38235070397498","1.68924119485132","1.79354645360564","1.34204476944921","0.764367016354674","1.04370735911576","0.93326086474915","0.723061353786865","1.00442411990808","1.16254300134147","2.06064770268719","0.541275144258969","1.48155545796173","1.5918639347878","1.67681400575082","1.72551080940747","1.32800580441639","1.08620792297578","1.30892502383428","0.968053752541805","0.601910797435749","2.31274778916096","2.30741946627513","2.19986126793731","1.98061476544113","1.7663727617771","1.55371188317642","1.409586825353","1.37014433280803","1.90120014792438","1.83922109053017","0.548028298747722","0.720729226697042","0.631578451085838","-0.296093540358015","-0.285946908983164","0.560867991819617","0.779838171430535","0.765355374807167","1.60011608855217","1.9215637938594","0.871283575073602","0.822966003605484","0.683358813598275","0.479479277372308","0.261606530894212","0.026973519309821","-0.230144160842804","-0.557805629508575","-0.872423398487324","-1.38918168256398","0.295150106442669","0.267133652770155","-0.134260524665576","-0.0465341720728934","0.320340681239571",
"Burundi","BDI","Rural population growth (annual %)","SP.RUR.TOTL.ZG","","2.44312320804213","2.44551856960179","2.01316367250004","2.7536836383872","2.6665587758211","2.29904438255365","2.4235563709292","2.26590594118688","2.04638062447378","2.04189260617267","2.29613007684378","-0.143158393573569","-0.284986556698887","2.35747123479204","2.33002575536033","2.08604660093905","2.40939084160265","2.72806371596164","2.32196506236206","4.02753691937796","3.89606309198898","2.30858929803639","2.48552675699612","2.22278961050803","1.95478171708718","1.6673731075756","2.06910724269308","2.00081263564539","1.74826364571435","1.87115958947444","1.85982756964955","2.47447863014492","-3.33916308080772","0.464652140028907","5.80385115003429","-0.112094040664752","-0.190469333735623","1.7232240111985","2.20251085918165","1.87468570161428","2.29093358538069","2.59108891811968","2.91295511534144","3.46189418729449","3.42612795624746","3.28842976826442","3.35710566391893","3.75517056500812","4.62961248472376","4.13616323124085","2.92699145778032","2.81625284898708","2.74221153123077","2.45145032061093","1.23609630376294","0.603977814689878","1.15108122718723","1.74203848936608","1.93327178967776","1.4889859235999","1.23969846884967","1.16099802404054","1.12732213399327","0.899629797349563",
"Belgium","BEL","Rural population growth (annual %)","SP.RUR.TOTL.ZG","","-0.718003758513163","-0.689171322662576","-0.526311265919339","-0.517483482388319","-0.702681262131331","-1.0367790174087","-1.20869051898488","-1.3731430490505","-1.42901264228866","-1.49979813847616","-1.27585546067358","-1.04243258966889","-1.14205723226768","-1.15805804326071","-1.19954598536983","-1.32560373808362","-1.396484279677","-1.44221345939816","-1.46102441990549","-1.45592096567066","-1.58385189495881","-1.62322066306269","-1.61867141682161","-1.62659948913466","-1.60942810198437","-1.6174095477165","-1.58129147371823","-1.36171801284473","-1.32911382591275","-1.40641610519971","-1.34488659177667","-1.32203421429014","-1.34787911329812","-1.44042865942833","-1.54860294247044","-1.57148413869271","-1.53278500016215","-1.56842249964487","-1.55906909022612","-1.55099526386174","-1.45378611478399","-1.35271296306655","-1.38427074314208","-1.37083974085945","-1.2529984645573","-1.14136924752328","-1.06303265784082","-1.00218018764474","-0.980593467392724","-0.862825782640093","-0.464741287011031","-1.13284701917489","-1.26686104893768","-1.27706916342831","-1.12208069675603","-1.17330058692183","-1.26971911973155","-1.17258720555759","-1.05724457882747","-1.1336723949089","-0.649323820125796","0.340553275246534","0.351059121387102","0.173060286553606",
"Benin","BEN","Rural population growth (annual %)","SP.RUR.TOTL.ZG","","1.14118217656759","1.14255394123993","1.11096202648636","1.08427123201239","1.06114245588513","1.02806474125351","0.994823226146893","0.976857013719492","0.968608027065414","0.971490746294039","0.980601185653743","1.00226240655269","1.03430320363723","1.07401171378509","1.13514938038659","1.21518086724027","1.30894454635001","1.40817938066713","1.5438785224689","1.65934457046381","1.70907745502308","1.73386765960561","1.7365648575537","1.75725292072715","1.80027649653973","1.85267074530982","1.92069602651821","1.99968518717865","2.08107943849424","2.17361274131517","2.27919130692556","2.39270481861934","3.82410997602585","3.19734771174408","1.62276421750696","2.1592478102075","2.51119774088536","2.64072687208176","2.63193831743646","2.57689180867498","2.49762503452612","2.41111123965752","2.36904976334521","2.34010436857125","2.45756862964609","2.31665007540121","2.11048693188796","2.13483034867746","2.07450525965477","2.02031523072004","1.97483844414858","1.9259705462314","1.86570704660338","1.79607987788917","1.75378974707067","1.67987571318702","1.59022424236523","1.474688253318","1.34654567789278","1.22189303577089","1.09756866227594","0.996367852723309","0.912929305071873","0.790503148989722",
"Burkina Faso","BFA","Rural population growth (annual %)","SP.RUR.TOTL.ZG","","1.36080105243056","1.37624293273205","1.40382952346466","1.44865976472885","1.50898162338341","1.54530118168022","1.57959538053534","1.62205798568276","1.63197322863491","1.64718522491673","1.62544987719112","1.62096386381399","1.68233045545534","1.78680903283854","1.9210307129361","1.97460761557414","2.00156582832778","2.02491512052739","2.01305114065935","2.02785813853089","2.0259219108682","2.03815766970261","2.12360946094119","2.22339467461348","2.31130560052151","2.33309742624657","2.30818242889483","2.29506135506424","2.28837830588285","2.28276742836096","2.18779193005028","2.11092936416609","2.11168521983122","2.11637008329737","2.1167827498521","2.05879576124862","1.99174771118225","2.014110676446","2.0403893357701","1.99280888723253","1.99815558803815","2.01748748819671","2.06837939992973","2.16358628451155","2.28015830419362","2.43211612648314","2.4872545189119","2.43160080236722","2.41963783215662","2.43957364747006","2.49003393863991","2.57679104588526","2.59318996728308","2.60511851256284","2.63978551925104","2.65571851136483","2.64309579988463","2.55352096224902","2.4818526465015","2.11106438953919","1.75864594462527","1.66797786881001","1.56857099773712","1.48420861491386",
"Bangladesh","BGD","Rural population growth (annual %)","SP.RUR.TOTL.ZG","","2.64474763374243","2.70477111870425","2.7131852064582","2.70848442318","2.69705500767359","2.66867855451344","2.68424742167846","2.6644153940681","2.53819792964507","2.25621266911148","1.38414528612181","1.52441734055069","2.42566419231831","2.31773899272472","1.87438953595167","1.51791800565766","1.30592163818173","1.19153622392951","1.19456955194286","1.3188153312165","1.71912373168006","2.01583698854027","1.98792192293858","1.9145883574286","1.84367043505311","1.75878478739734","1.67517640434122","1.58466546755148","1.52111606652554","1.4755836744715","1.40622784359782","1.40506906615293","1.41501040083255","1.42861355381099","1.44689895352217","1.42277409433289","1.44602585835628","1.46990703706377","1.46232921579138","1.36230257721971","1.16304010355753","1.00023523404423","0.874711261306043","0.754085632879899","0.63533849245163","0.527195647131803","0.442479988713021","0.375783003657481","0.329677741803041","0.304918863873485","0.374997406595853","0.444055297291041","0.431111247252731","0.412817358333084","0.405285200715263","0.41459793675303","0.38467627146513","0.367215933958982","0.406089214234573","0.410331672789013","0.404278116607436","0.623261866058402","0.510663653596374","0.444480345295065",
"Bulgaria","BGR","Rural population growth (annual %)","SP.RUR.TOTL.ZG","","-1.13733768921451","-0.575324846208331","-0.812358122342375","-3.91496352935747","-4.05350951697951","-1.77676988781262","-1.27186956328721","-1.24414620263659","-2.39212108805574","-2.90424187784355","-2.63622221920121","-2.51419957186361","-1.95995500232689","-3.56788957039254","0.66593620328157","-0.728001693576293","-1.73311456884241","-2.63341575599514","-2.33137192742414","-1.33183466755396","-1.98918690874228","-2.10688518880539","-1.86947872390146","-2.53225701960438","1.88350225479713","-0.871070379290396","-2.03761218636356","-1.97213156085922","-3.0192240642686","-0.96817159883267","-1.13987291984893","-1.26441810738737","-1.64398232869854","-1.24934601581118","-0.789975141412402","-0.095832266100564","-0.488913422945158","-1.30617977664847","-1.1304818897246","-1.16951383941146","-4.97636779163655","-3.11400010835657","-1.763358491347","-1.21412236751875","-1.31181154730244","-2.17540453800968","-1.33688888948492","-1.44724754700932","-2.0272185428811","-1.40396035429086","-4.56201158455735","-1.15892585883181","-2.73491863567276","-1.66380639719233","-1.34016347354841","-1.56606281833067","-2.13034991685277","-2.16289355476925","-1.85213002946755","0.478348087535468","-0.750060238845822","-1.15149193934927","-1.24264933545442","-0.912454656548146",
"Bahrain","BHR","Rural population growth (annual %)","SP.RUR.TOTL.ZG","","3.8927922561453","3.84805272140921","3.81193312089112","3.79497839049655","3.90146359006091","5.99403739859996","7.8460608132642","7.61862039562298","6.07288518173978","4.17263616147237","3.40676338088038","4.56169492035491","4.73536727146069","4.37267705410892","4.02852718905988","3.6950397706638","3.36860376525659","3.06094267300565","2.77172797832285","2.50926527420842","1.91725285742936","0.63331433970226","-0.665434777654302","-1.60938388644881","-2.35102200976673","-2.85969607770992","-3.07487613902435","-2.90061322805048","-2.22960897690414","-0.962314353161424","-4.58256692248923","2.4256043131956","2.98933509314961","3.22412548809489","3.3808695392746","3.45859675534688","3.45945311846092","3.38357678219969","3.23297034096805","3.0170273610146","3.62119881703212","4.65742760986975","1.32644358549496","-2.15955826385581","-6.23952751857839","-11.5562544518317","-19.4487002934978","-35.6188714637311","-71.592446586283","","","","","","","","","","","","","","","",
